-2.097,-5.007,3.5741,0.94372,0.051544,-0.0078774,-0.0078774,0.028018,0.74419,1,0.31159
-2.097,-4.507,3.4951,0.99081,0.080903,-0.0017645,-0.0017645,0.019112,0.81818,1,0.31884
-2.097,-4.507,0.48013,0.98987,0.049817,-0.010003,-0.010003,0.01508,0.18182,1,0.31884
-2.097,-4.007,3.3402,1.0595,0.07644,0.0048911,0.0048911,0.0025954,1,1,0.072464
-2.097,-2.007,0.83975,0.94025,0.0035257,0.0017698,0.0017698,0.0036762,0.57143,1,0.050725
-2.097,-1.507,0.89017,1.0884,0.020938,-0.0062701,-0.0062701,0.0052909,0.75001,1,0.11594
-2.097,-1.507,0.36849,0.88275,0.065552,-0.0064094,-0.0064094,0.0010117,0.24999,1,0.11594
-2.097,-1.007,0.73065,1.0449,0.0981,0.011942,0.011942,0.012952,0.85,1,0.14493
-2.097,-1.007,3.6179,1.1277,0.10521,-0.025331,-0.025331,0.011751,0.15,1,0.14493
-2.097,-0.507,3.8428,1.1656,0.048871,-0.019292,-0.019292,0.017255,0.2381,1,0.15217
-2.097,-0.507,0.80188,1.0634,0.049936,0.0034218,0.0034218,0.016081,0.7619,1,0.15217
-2.097,-0.007,0.87367,1.1115,0.030648,-0.006983,-0.006983,0.025335,0.78947,1,0.13768
-2.097,-0.007,3.8744,1.211,0.011426,-0.0075127,-0.0075127,0.013512,0.21053,1,0.13768
-2.097,0.493,0.845,1.1621,0.039383,-0.0083597,-0.0083597,0.027256,1,1,0.094203
-2.097,0.993,0.78018,1.0052,0.025804,0.018606,0.018606,0.067724,1,1,0.07971
-2.097,1.493,1.1409,0.64825,1.8772,0.26003,0.26003,0.16557,1,1,0.086957
-1.597,-5.007,3.6845,0.97144,0.034249,0.013902,0.013902,0.024628,0.78261,1,0.16667
-1.597,-5.007,0.562,0.94433,0.0021327,-0.0031997,-0.0031997,0.0048176,0.13043,1,0.16667
-1.597,-4.507,0.60408,0.89554,0.053056,-0.02258,-0.02258,0.021653,0.22414,1,0.42029
-1.597,-4.507,3.5933,0.92704,0.063947,0.0018384,0.0018384,0.020953,0.77586,1,0.42029
-1.597,-4.007,3.6189,0.91242,0.084415,-0.005147,-0.005147,0.023499,0.78788,1,0.23913
-1.597,-4.007,0.604,0.7905,0.000256,0.001112,0.001112,0.0048303,0.060606,1,0.23913
-1.597,-2.007,3.2928,1.036,14.373,0.41062,0.41062,0.012153,1,1,0.028986
-1.597,-1.507,1.1196,0.967,1.3232,0.14379,0.14379,0.02144,1,1,0.036232
-1.597,-1.007,1.0136,1.0414,0.96193,0.064932,0.064932,0.015641,1,1,0.10145
-1.597,-0.507,0.6502,1.0616,0.089332,0.028112,0.028112,0.020633,0.78947,1,0.13768
-1.597,-0.507,3.6034,1.1857,0.11712,0.0029998,0.0029998,0.0040222,0.21053,1,0.13768
-1.597,-0.007,3.8719,1.2115,0.012398,-0.0044501,-0.0044501,0.0025223,0.28571,1,0.10145
-1.597,-0.007,0.8228,1.1102,0.036094,-0.012583,-0.012583,0.013464,0.71429,1,0.10145
-1.597,0.493,0.76269,1.1283,0.021809,-0.0019024,-0.0019024,0.01526,0.8125,1,0.11594
-1.597,0.993,0.793,1.1422,0.025087,0.013915,0.013915,0.017302,1,1,0.11594
-1.597,1.493,0.66694,0.76881,0.43296,0.093386,0.093386,0.18199,1,1,0.11594
-1.597,1.993,0.74013,0.8475,0.089469,0.0094568,0.0094568,0.12784,0.8,1,0.072464
-1.097,-5.007,3.741,0.94233,0.017929,0.0081486,0.0081486,0.018444,1,1,0.043478
-1.097,-4.507,3.7696,0.93739,0.040499,-0.0014414,-0.0014414,0.0234,0.7451,1,0.36957
-1.097,-4.507,0.72238,0.80746,0.063384,-0.00061925,-0.00061925,0.05779,0.2549,1,0.36957
-1.097,-4.007,0.75485,0.80308,0.057666,0.0064118,0.0064118,0.057124,0.21667,1,0.43478
-1.097,-4.007,3.7895,0.90709,0.051777,0.01374,0.01374,0.041053,0.78333,1,0.43478
-1.097,-3.507,3.7451,0.87847,2.0782,0.01467,0.01467,0.055081,1,1,0.13768
-1.097,-3.007,4.5397,0.808,0.047727,-0.014519,-0.014519,0.0044725,0.57143,1,0.050725
-1.097,-1.007,0.092,1.041,0.004718,0.004685,0.004685,0.016961,0.5,1,0.043478
-1.097,-0.507,1.0699,1.0477,0.87842,0.047767,0.047767,0.016674,1,1,0.1087
-1.097,-0.007,1.2945,1.0463,1.3513,0.083992,0.083992,0.015848,1,1,0.13768
-1.097,0.493,3.9847,1.2107,0.045356,-0.013991,-0.013991,0.016416,0.21053,1,0.13768
-1.097,0.493,0.7332,1.0963,0.051701,0.022381,0.022381,0.018182,0.78947,1,0.13768
-1.097,0.993,0.754,1.1274,0.023278,0.0059682,0.0059682,0.0096739,0.8,1,0.1087
-1.097,1.493,0.7132,1.0766,0.025797,0.015981,0.015981,0.037502,0.88235,1,0.12319
-1.097,1.993,0.6935,1.0328,0.055509,0.039367,0.039367,0.04744,0.85714,1,0.10145
-1.097,2.493,0.76686,1.1004,0.037109,0.0098292,0.0098292,0.010762,0.77778,1,0.065217
-0.597,-4.507,3.8712,0.89853,0.034053,0.011284,0.011284,0.031602,0.9375,1,0.11594
-0.597,-4.007,3.8235,0.92476,0.055437,0.021409,0.021409,0.04007,0.84906,1,0.38406
-0.597,-4.007,0.73687,0.75887,0.041178,0.018434,0.018434,0.096537,0.15094,1,0.38406
-0.597,-3.507,0.935,0.81133,0.050199,0.0057806,0.0057806,0.055843,0.22222,1,0.3913
-0.597,-3.507,3.9282,0.94069,0.091617,-0.0026696,-0.0026696,0.020827,0.77778,1,0.3913
-0.597,-3.007,1.2973,0.85843,0.19171,-0.064522,-0.064522,0.042899,0.35,1,0.14493
-0.597,-3.007,4.2697,0.98023,0.063427,-0.03278,-0.03278,0.026246,0.65,1,0.14493
-0.597,-2.507,3.1105,0.87607,1.6035,0.13434,0.13434,0.033309,1,1,0.1087
-0.597,-2.007,1.5367,0.73375,0.023328,-0.00054856,-0.00054856,0.0015692,0.44444,1,0.065217
-0.597,-2.007,3.7791,1.0804,0.41123,0.012302,0.012302,0.0029666,0.55556,1,0.065217
-0.597,-1.507,1.9244,0.95475,1.5462,-0.0016791,-0.0016791,0.033393,1,1,0.057971
-0.597,-1.007,1.0413,0.93873,0.81613,-0.044384,-0.044384,0.039911,0.76006,1,0.086957
-0.597,-1.007,2.923,1.1211,0.35859,0.0023098,0.0023098,0.00021604,0.23994,1,0.086957
-0.597,-0.507,1.3699,0.97042,1.1685,0.096044,0.096044,0.031799,1,1,0.086957
-0.597,-0.007,0.992,0.99161,0.26747,0.027254,0.027254,0.025155,1,1,0.13043
-0.597,0.493,0.92638,1.0687,1.4531,0.19178,0.19178,0.043626,1,1,0.15942
-0.597,0.993,0.41238,1.0327,1.857,0.12109,0.12109,0.024877,1,1,0.18841
-0.597,1.493,0.88667,1.0563,0.15527,-0.017592,-0.017592,0.018439,0.72414,1,0.21014
-0.597,1.493,4.6359,0.9015,0.049126,-0.0075475,-0.0075475,0.0075763,0.27586,1,0.21014
-0.597,1.993,4.536,0.824,0.081699,0.0039073,0.0039073,0.010193,0.3,1,0.21739
-0.597,1.993,0.84562,1.0638,0.14213,-0.011323,-0.011323,0.025635,0.7,1,0.21739
-0.597,2.493,0.74633,1.0794,0.031867,0.0082635,0.0082635,0.0099915,0.26303,1,0.21739
-0.597,2.493,3.5424,0.52965,1.9802,0.081309,0.081309,0.092119,0.73697,1,0.21739
-0.597,2.993,2.1604,0.47562,2.8555,-0.080633,-0.080633,0.15529,1,1,0.15217
-0.097,-4.007,4.0193,0.79557,1.839,-0.16732,-0.16732,0.051919,1,1,0.16667
-0.097,-3.507,3.921,0.97485,0.059426,-0.00069366,-0.00069366,0.013748,0.46967,1,0.41304
-0.097,-3.507,5.3512,0.48382,4.0837,0.13456,0.13456,0.072263,0.53033,1,0.41304
-0.097,-3.007,0.70044,0.51757,6.1372,0.24841,0.24841,0.08296,0.58371,1,0.35507
-0.097,-3.007,4.0792,1.0307,0.048269,0.00081753,0.00081753,0.013443,0.41629,1,0.35507
-0.097,-2.507,4.025,0.91738,0.23211,0.015513,0.015513,0.065215,0.44248,1,0.31159
-0.097,-2.507,2.9833,0.11363,3.4753,0.03006,0.03006,0.00037303,0.34822,1,0.31159
-0.097,-2.507,1.2856,0.80289,0.094665,-0.052373,-0.052373,0.03868,0.2093,1,0.31159
-0.097,-2.007,2.5525,0.52778,2.4809,0.12425,0.12425,0.13816,1,1,0.28986
-0.097,-1.507,2.3294,0.88465,1.8548,0.081706,0.081706,0.029751,1,1,0.14493
-0.097,-1.007,1.7474,0.98356,1.6884,0.090495,0.090495,0.020384,1,1,0.13043
-0.097,-0.507,1.4637,0.96421,2.8904,0.13318,0.13318,0.017587,1,1,0.10145
-0.097,-0.007,5.5371,0.41758,3.652,0.33683,0.33683,0.12005,1,1,0.26087
-0.097,0.493,0.71735,1.0037,1.084,0.031773,0.031773,0.016806,0.54057,1,0.2971
-0.097,0.493,5.1614,0.27209,2.8461,0.15906,0.15906,0.03088,0.45943,1,0.2971
-0.097,0.993,0.78049,1.0432,1.3756,-0.11382,-0.11382,0.016245,0.80019,1,0.21739
-0.097,0.993,4.8815,0.8169,0.013804,-0.0030845,-0.0030845,0.0060508,0.19981,1,0.21739
-0.097,1.493,1.1035,1.0712,0.39444,-0.012337,-0.012337,0.022065,0.82762,1,0.21014
-0.097,1.493,4.7547,0.87339,0.027534,0.0041352,0.0041352,0.0033138,0.17238,1,0.21014
-0.097,1.993,0.92906,1.1131,0.12451,-0.045999,-0.045999,0.025674,0.60953,1,0.27536
-0.097,1.993,4.1481,0.78539,2.5135,0.072914,0.072914,0.01072,0.39047,1,0.27536
-0.097,2.493,3.1177,0.53125,2.1059,0.13369,0.13369,0.089407,0.75856,1,0.38406
-0.097,2.493,0.75158,1.127,0.025184,0.0080026,0.0080026,0.0091984,0.24144,1,0.38406
-0.097,2.993,2.9503,0.39305,1.9191,0.16499,0.16499,0.080946,0.81667,1,0.35507
-0.097,2.993,0.77566,1.1542,0.025839,0.0030009,0.0030009,0.0025429,0.18333,1,0.35507
-0.097,3.493,0.7895,1.1005,0.0088648,-0.0047922,-0.0047922,0.0033802,0.33333,1,0.086957
0.403,-3.507,4.5469,0.56,1.545,-0.096889,-0.096889,0.10281,1,1,0.18116
0.403,-3.007,4.1135,1.0255,0.033221,-0.0016004,-0.0016004,0.011241,0.48051,1,0.23913
0.403,-3.007,6.0403,0.43589,4.036,0.28089,0.28089,0.066721,0.51949,1,0.23913
0.403,-2.507,3.7636,0.33459,6.8617,0.64632,0.64632,0.090784,0.65758,1,0.35507
0.403,-2.507,4.1493,1.049,0.031347,-0.0024909,-0.0024909,0.021786,0.34242,1,0.35507
0.403,-2.007,2.5035,0.51536,2.5564,0.15203,0.15203,0.12576,0.88785,1,0.43478
0.403,-2.007,4.0429,1.1133,0.00077682,0.003091,0.003091,0.025271,0.11215,1,0.43478
0.403,-1.507,4.2002,1.0757,0.017953,-0.0041285,-0.0041285,0.028843,0.34662,1,0.24638
0.403,-1.507,1.2463,0.67516,1.6002,0.04931,0.04931,0.086638,0.65338,1,0.24638
0.403,-1.007,5.8341,0.97888,2.8476,-0.17578,-0.17578,0.028891,1,1,0.18116
0.403,-0.507,4.8394,0.92189,2.3139,-0.12334,-0.12334,0.027798,1,1,0.13043
0.403,-0.007,4.6473,0.37255,3.456,-0.093744,-0.093744,0.1125,1,1,0.22464
0.403,0.493,5.4327,0.33128,3.8681,0.31067,0.31067,0.10437,1,1,0.21014
0.403,0.993,0.76269,1.0635,0.05997,-0.0073536,-0.0073536,0.007593,0.86667,1,0.1087
0.403,1.493,1.359,1.0184,0.88635,-0.042634,-0.042634,0.029798,1,1,0.14493
0.403,1.993,0.43419,1.1113,0.49545,0.049592,0.049592,0.026618,0.74996,1,0.2029
0.403,1.993,2.3224,0.7235,0.077971,-0.0073134,-0.0073134,0.0095736,0.25004,1,0.2029
0.403,2.493,0.70903,1.1701,0.037971,0.00094012,0.00094012,0.0084625,0.43441,1,0.28986
0.403,2.493,0.76893,0.67748,3.3816,-0.39068,-0.39068,0.088953,0.56559,1,0.28986
0.403,2.993,5.4226,0.82923,4.3771,0.65026,0.65026,0.14004,1,1,0.28261
0.403,3.493,1.3939,0.97551,3.0268,0.25434,0.25434,0.065045,0.8795,1,0.15942
0.403,3.493,2.2963,1.1614,0.0020644,-0.0024946,-0.0024946,0.0084254,0.1205,1,0.15942
0.403,3.993,2.6978,1.054,1.2877,0.017074,0.017074,0.048978,1,1,0.072464
0.903,-2.507,3.5676,0.50943,1.6771,0.066532,0.066532,0.1259,1,1,0.44203
0.903,-2.007,3.6932,0.73412,1.6035,-0.045058,-0.045058,0.07719,0.70339,1,0.57971
0.903,-2.007,2.1469,0.13617,2.9254,0.047745,0.047745,0.0020509,0.29661,1,0.57971
0.903,-1.507,5.1383,0.81703,2.4737,-0.25027,-0.25027,0.10272,1,1,0.24638
0.903,-1.007,5.2837,0.99929,1.9903,-0.14525,-0.14525,0.028451,1,1,0.22464
0.903,-0.507,0.49775,0.84817,0.5752,0.0039158,0.0039158,0.0096801,0.50019,1,0.18841
0.903,-0.507,3.929,1.0957,0.044644,0.013456,0.013456,0.025113,0.49981,1,0.18841
0.903,-0.007,0.93233,0.887,0.096634,0.024537,0.024537,0.011177,0.42857,1,0.10145
0.903,0.993,6.1816,0.9851,4.4712,0.46108,0.46108,0.08374,1,1,0.072464
0.903,1.493,0.64659,1.0161,2.8239,-0.265,-0.265,0.059396,1,1,0.17391
0.903,1.993,0.47981,1.022,1.2307,-0.010699,-0.010699,0.022707,1,1,0.18841
0.903,2.493,0.37196,1.0625,1.3205,0.124,0.124,0.022565,1,1,0.21014
0.903,2.993,3.7976,0.89125,1.7391,-0.18486,-0.18486,0.067188,0.40003,1,0.23913
0.903,2.993,0.75592,1.1096,0.017326,-2.9185e-05,-2.9185e-05,0.015421,0.59997,1,0.23913
0.903,3.493,1.4218,0.9888,2.1004,0.13612,0.13612,0.049022,1,1,0.18116
0.903,3.993,3.5437,1.09,0.026374,-0.0074332,-0.0074332,0.015312,0.45154,1,0.22464
0.903,3.993,0.62173,0.94156,0.50952,0.021483,0.021483,0.041162,0.54846,1,0.22464
0.903,4.493,0.6245,1.0399,0.032902,0.015632,0.015632,0.023688,0.71429,1,0.10145
1.403,-2.507,4.0698,0.37256,2.1398,-0.024989,-0.024989,0.076189,1,1,0.37681
1.403,-2.007,4.0562,0.48192,1.7866,-0.0020225,-0.0020225,0.10289,1,1,0.53623
1.403,-1.507,4.0213,0.73882,1.0307,0.093742,0.093742,0.11519,0.95652,1,0.33333
1.403,-1.507,1.2295,1.02,0.015006,-0.012005,-0.012005,0.009604,0.043478,1,0.33333
1.403,-1.007,4.5017,0.94696,1.135,-0.045794,-0.045794,0.026846,0.87594,1,0.23188
1.403,-1.007,1.1289,1.079,0.0090113,0.010335,0.010335,0.013895,0.12406,1,0.23188
1.403,-0.507,4.1465,1.0283,0.047785,0.0022603,0.0022603,0.022151,0.67647,1,0.24638
1.403,-0.507,1.0316,0.95845,0.12821,0.017319,0.017319,0.031479,0.32353,1,0.24638
1.403,-0.007,4.3097,1.0482,0.22054,-0.012194,-0.012194,0.065989,0.64706,1,0.24638
1.403,-0.007,0.96892,0.97842,0.071261,-0.018274,-0.018274,0.014141,0.35294,1,0.24638
1.403,0.493,1.1931,1.0694,0.17731,0.026026,0.026026,0.021751,0.29985,1,0.21739
1.403,0.493,4.3029,0.74508,0.42805,0.044372,0.044372,0.21022,0.70015,1,0.21739
1.403,0.993,4.2416,0.46777,2.0369,0.29056,0.29056,0.13181,0.88679,1,0.25362
1.403,0.993,2.1955,1.1171,0.039307,-0.018952,-0.018952,0.013364,0.11321,1,0.25362
1.403,1.493,5.7475,0.79939,4.6832,0.57854,0.57854,0.14517,1,1,0.2029
1.403,1.993,0.91481,1.0235,2.3533,0.2257,0.2257,0.034079,1,1,0.15942
1.403,2.493,0.83497,1.0973,1.2777,0.042812,0.042812,0.017339,1,1,0.16667
1.403,2.993,0.20615,1.0819,2.1387,0.12695,0.12695,0.016073,1,1,0.21014
1.403,3.493,0.71981,1.1035,0.012329,0.0031492,0.0031492,0.011225,0.61464,1,0.26812
1.403,3.493,4.4342,0.97831,2.1233,-0.12939,-0.12939,0.017402,0.38536,1,0.26812
1.403,3.993,3.6024,1.0395,0.065777,-0.02357,-0.02357,0.0097289,0.23184,1,0.23188
1.403,3.993,3.525,1.2431,0.012145,0.0052163,0.0052163,0.0044591,0.14316,1,0.23188
1.403,3.993,0.59615,1.047,0.13297,0.019954,0.019954,0.011909,0.625,1,0.23188
1.403,4.493,0.62968,1.0561,0.046957,0.0023244,0.0023244,0.043741,0.67857,1,0.2029
1.403,4.493,3.6707,1.1654,0.04538,-0.0088724,-0.0088724,0.01723,0.32143,1,0.2029
1.403,4.993,0.6495,1.0132,0.047012,-0.00026675,-0.00026675,0.024442,1,1,0.057971
1.903,-2.507,4.5594,0.382,2.2725,-0.23762,-0.23762,0.075486,1,1,0.10145
1.903,-2.007,4.6077,0.64454,0.40623,-0.059201,-0.059201,0.12001,0.875,1,0.28986
